══════════════════════════════════════════════════════════════════════════════════════════
  DEC 2025 — 4-HOUR PEAK OUTCOMES (20 Pumper Coins)
══════════════════════════════════════════════════════════════════════════════════════════

Logs Processed:   1,860
Coin-Slots:       36,897
Average Peak:     2.55%
10%+ Winners:     1,337  (3.6%)
5%+  Winners:     4,727  (12.8%)
15%+ Winners:     581  (1.6%)
20%+ Winners:     251  (0.7%)
Errors:           303

──────────────────────────────────────────────────────────────────────────────────────────
  DETAILED RESULTS — Every Log File
──────────────────────────────────────────────────────────────────────────────────────────

=== 2025-12-01  7:00 ET  (UTC 1764590400)  ===
  FIS        Entry $0.034700       → Peak $0.034700        +0%  DD:-5.48%
  [NO DATA: EDGE]

=== 2025-12-06  7:30 ET  (UTC 1765024200)  ===
  NEON       Entry $0.071020       → Peak $0.078060        +9.91%  DD:-3.86% ●5%+
  PRCL       Entry $0.026000       → Peak $0.028300        +8.85%  DD:-1.15% ●5%+
  PUMP       Entry $0.00289200     → Peak $0.00312800      +8.16%  DD:-0.69% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  SAPIEN     Entry $0.158230       → Peak $0.164960        +4.25%  DD:-2.55%
  ZEN        Entry $8.3580         → Peak $8.5740          +2.58%  DD:-0.05%
  DASH       Entry $47.0200        → Peak $47.9600         +2%  DD:-0.7%
  BNKR       Entry $0.00023270     → Peak $0.00023720      +1.93%  DD:-0.73%
  XCN        Entry $0.00482000     → Peak $0.00490000      +1.66%  DD:-0.62%
  CLANKER    Entry $44.8200        → Peak $45.5100         +1.54%  DD:-1.56%
  FLOCK      Entry $0.120500       → Peak $0.122000        +1.24%  DD:-0.66%
  OMNI       Entry $1.4970         → Peak $1.5140          +1.14%  DD:-9.82%
  ZEC        Entry $341.00         → Peak $344.72          +1.09%  DD:-3.72%
  MAMO       Entry $0.024760       → Peak $0.025000        +0.97%  DD:-0.24%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  ELA        Entry $1.2100         → Peak $1.2170          +0.58%  DD:-1.32%
  KTA        Entry $0.257700       → Peak $0.259000        +0.5%  DD:-2.56%
  SQD        Entry $0.050400       → Peak $0.050400        +0%  DD:-2.38%
  FIS        Entry $0.034700       → Peak $0.034700        +0%  DD:-5.76%
  [NO DATA: EDGE]

=== 2025-12-06  7:35 ET  (UTC 1765024500) [★★ 2 WINNERS] ===
  NEON       Entry $0.070900       → Peak $0.078060        +10.1%  DD:-3.7% ★10%+
  PRCL       Entry $0.025800       → Peak $0.028400        +10.08%  DD:-0.39% ★10%+
  PUMP       Entry $0.00289100     → Peak $0.00312800      +8.2%  DD:-0.66% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  SAPIEN     Entry $0.157500       → Peak $0.164960        +4.74%  DD:-2.1%
  ZEN        Entry $8.3710         → Peak $8.5740          +2.43%  DD:-0.1%
  DASH       Entry $47.0100        → Peak $47.9600         +2.02%  DD:-0.68%
  BNKR       Entry $0.00023270     → Peak $0.00023720      +1.93%  DD:-0.73%
  CLANKER    Entry $44.6500        → Peak $45.5100         +1.93%  DD:-1.19%
  XCN        Entry $0.00483000     → Peak $0.00490000      +1.45%  DD:-0.83%
  FLOCK      Entry $0.120500       → Peak $0.122000        +1.24%  DD:-0.66%
  ZEC        Entry $341.00         → Peak $344.72          +1.09%  DD:-3.72%
  MAMO       Entry $0.024760       → Peak $0.025000        +0.97%  DD:-0.24%
  OMNI       Entry $1.4970         → Peak $1.5110          +0.94%  DD:-9.82%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  KTA        Entry $0.257500       → Peak $0.259000        +0.58%  DD:-2.49%
  ELA        Entry $1.2100         → Peak $1.2170          +0.58%  DD:-1.32%
  EDGE       Entry $0.148440       → Peak $0.148960        +0.35%  DD:-1.31%
  SQD        Entry $0.050300       → Peak $0.050400        +0.2%  DD:-2.19%
  FIS        Entry $0.034700       → Peak $0.034700        +0%  DD:-5.76%

=== 2025-12-06  7:40 ET  (UTC 1765024800) [★ 1 WINNER] ===
  PRCL       Entry $0.025800       → Peak $0.029200        +13.18%  DD:-0.39% ★10%+
  NEON       Entry $0.071820       → Peak $0.078060        +8.69%  DD:-4.93% ●5%+
  PUMP       Entry $0.00289300     → Peak $0.00312800      +8.12%  DD:-0.73% ●5%+
  SAPIEN     Entry $0.155010       → Peak $0.164960        +6.42%  DD:-0.53% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  ZEN        Entry $8.3770         → Peak $8.5740          +2.35%  DD:-0.17%
  BNKR       Entry $0.00023270     → Peak $0.00023720      +1.93%  DD:-0.73%
  CLANKER    Entry $44.6500        → Peak $45.5100         +1.93%  DD:-1.19%
  DASH       Entry $47.1100        → Peak $47.9600         +1.8%  DD:-0.89%
  FLOCK      Entry $0.120200       → Peak $0.122000        +1.5%  DD:-0.42%
  XCN        Entry $0.00483000     → Peak $0.00490000      +1.45%  DD:-0.83%
  ZEC        Entry $340.04         → Peak $344.72          +1.38%  DD:-3.45%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  MAMO       Entry $0.024760       → Peak $0.025000        +0.97%  DD:-0.24%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  KTA        Entry $0.257400       → Peak $0.259000        +0.62%  DD:-2.45%
  SQD        Entry $0.050100       → Peak $0.050400        +0.6%  DD:-1.8%
  ELA        Entry $1.2100         → Peak $1.2170          +0.58%  DD:-1.32%
  EDGE       Entry $0.148440       → Peak $0.148960        +0.35%  DD:-1.31%
  FIS        Entry $0.034700       → Peak $0.034600        -0.29%  DD:-5.76%

=== 2025-12-06  7:45 ET  (UTC 1765025100) [★ 1 WINNER] ===
  PRCL       Entry $0.026000       → Peak $0.029500        +13.46%  DD:-0.38% ★10%+
  NEON       Entry $0.071390       → Peak $0.078060        +9.34%  DD:-4.36% ●5%+
  PUMP       Entry $0.00288800     → Peak $0.00312800      +8.31%  DD:-0.55% ●5%+
  SAPIEN     Entry $0.154860       → Peak $0.164960        +6.52%  DD:-0.43% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  ZEN        Entry $8.3740         → Peak $8.5740          +2.39%  DD:-0.05%
  CLANKER    Entry $44.4600        → Peak $45.5100         +2.36%  DD:-0.76%
  DASH       Entry $47.0100        → Peak $47.9600         +2.02%  DD:-0.68%
  BNKR       Entry $0.00023270     → Peak $0.00023720      +1.93%  DD:-0.73%
  ZEC        Entry $338.77         → Peak $344.72          +1.76%  DD:-3.09%
  XCN        Entry $0.00482000     → Peak $0.00490000      +1.66%  DD:-0.62%
  FLOCK      Entry $0.120200       → Peak $0.122000        +1.5%  DD:-0.42%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  MAMO       Entry $0.024760       → Peak $0.025000        +0.97%  DD:-0.24%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  KTA        Entry $0.257100       → Peak $0.259000        +0.74%  DD:-2.33%
  SQD        Entry $0.050100       → Peak $0.050400        +0.6%  DD:-1.8%
  ELA        Entry $1.2100         → Peak $1.2170          +0.58%  DD:-1.32%
  EDGE       Entry $0.148440       → Peak $0.148960        +0.35%  DD:-1.31%
  FIS        Entry $0.034700       → Peak $0.034600        -0.29%  DD:-6.05%

=== 2025-12-06  7:50 ET  (UTC 1765025400) [★ 1 WINNER] ===
  PRCL       Entry $0.026000       → Peak $0.029500        +13.46%  DD:-0.38% ★10%+
  PUMP       Entry $0.00289000     → Peak $0.00312800      +8.24%  DD:-0.62% ●5%+
  NEON       Entry $0.072120       → Peak $0.078060        +8.24%  DD:-5.32% ●5%+
  SAPIEN     Entry $0.155000       → Peak $0.164960        +6.43%  DD:-0.52% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  CLANKER    Entry $44.4300        → Peak $45.5100         +2.43%  DD:-0.7%
  ZEN        Entry $8.3880         → Peak $8.5740          +2.22%  DD:-0.21%
  BNKR       Entry $0.00023270     → Peak $0.00023720      +1.93%  DD:-0.73%
  DASH       Entry $47.0800        → Peak $47.9600         +1.87%  DD:-0.83%
  XCN        Entry $0.00482000     → Peak $0.00490000      +1.66%  DD:-0.62%
  ZEC        Entry $339.24         → Peak $344.72          +1.62%  DD:-3.22%
  FLOCK      Entry $0.120300       → Peak $0.122000        +1.41%  DD:-0.5%
  MAMO       Entry $0.024730       → Peak $0.025000        +1.09%  DD:-0.12%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  SQD        Entry $0.050000       → Peak $0.050400        +0.8%  DD:-1.6%
  KTA        Entry $0.257100       → Peak $0.259000        +0.74%  DD:-2.33%
  ELA        Entry $1.2100         → Peak $1.2170          +0.58%  DD:-1.32%
  EDGE       Entry $0.148440       → Peak $0.148790        +0.24%  DD:-1.31%
  FIS        Entry $0.034600       → Peak $0.034600        +0%  DD:-5.78%

=== 2025-12-06  7:55 ET  (UTC 1765025700) [★ 1 WINNER] ===
  PRCL       Entry $0.026000       → Peak $0.029600        +13.85%  DD:-0.38% ★10%+
  PUMP       Entry $0.00289000     → Peak $0.00312800      +8.24%  DD:-0.62% ●5%+
  NEON       Entry $0.072350       → Peak $0.078060        +7.89%  DD:-5.63% ●5%+
  SAPIEN     Entry $0.155350       → Peak $0.164960        +6.19%  DD:-0.71% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  XCN        Entry $0.00482000     → Peak $0.00496000      +2.9%  DD:-0.62%
  CLANKER    Entry $44.4700        → Peak $45.5100         +2.34%  DD:-0.79%
  ZEN        Entry $8.4000         → Peak $8.5740          +2.07%  DD:-0.36%
  BNKR       Entry $0.00023270     → Peak $0.00023720      +1.93%  DD:-0.73%
  FLOCK      Entry $0.120300       → Peak $0.122000        +1.41%  DD:-0.5%
  ZEC        Entry $339.97         → Peak $344.72          +1.4%  DD:-3.43%
  DASH       Entry $47.3200        → Peak $47.9600         +1.35%  DD:-1.33%
  KTA        Entry $0.257200       → Peak $0.260500        +1.28%  DD:-2.37%
  MAMO       Entry $0.024730       → Peak $0.025000        +1.09%  DD:-0.12%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  SQD        Entry $0.050000       → Peak $0.050400        +0.8%  DD:-1.6%
  ELA        Entry $1.2090         → Peak $1.2170          +0.66%  DD:-1.24%
  EDGE       Entry $0.148440       → Peak $0.148790        +0.24%  DD:-1.31%
  FIS        Entry $0.034400       → Peak $0.034400        +0%  DD:-5.52%

=== 2025-12-06  8:00 ET  (UTC 1765026000) [★ 1 WINNER] ===
  PRCL       Entry $0.026000       → Peak $0.029600        +13.85%  DD:-0.38% ★10%+
  PUMP       Entry $0.00289000     → Peak $0.00312800      +8.24%  DD:-0.62% ●5%+
  NEON       Entry $0.072460       → Peak $0.078060        +7.73%  DD:-5.77% ●5%+
  SAPIEN     Entry $0.155300       → Peak $0.164960        +6.22%  DD:-0.68% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:-0.91% ●5%+
  XCN        Entry $0.00482000     → Peak $0.00496000      +2.9%  DD:-0.62%
  CLANKER    Entry $44.4700        → Peak $45.5100         +2.34%  DD:-0.79%
  ZEN        Entry $8.4060         → Peak $8.5740          +2%  DD:-0.43%
  DASH       Entry $47.1300        → Peak $47.9600         +1.76%  DD:-0.93%
  KTA        Entry $0.256100       → Peak $0.260500        +1.72%  DD:-1.95%
  FLOCK      Entry $0.120300       → Peak $0.122000        +1.41%  DD:-0.5%
  ZEC        Entry $340.01         → Peak $344.72          +1.39%  DD:-3.44%
  BNKR       Entry $0.00023400     → Peak $0.00023720      +1.37%  DD:-1.28%
  MAMO       Entry $0.024730       → Peak $0.025020        +1.17%  DD:-0.12%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  SQD        Entry $0.049900       → Peak $0.050400        +1%  DD:-1.4%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  ELA        Entry $1.2090         → Peak $1.2170          +0.66%  DD:-1.24%
  EDGE       Entry $0.148440       → Peak $0.148790        +0.24%  DD:-1.31%
  FIS        Entry $0.034400       → Peak $0.034400        +0%  DD:-5.81%

=== 2025-12-06  8:05 ET  (UTC 1765026300) [★ 1 WINNER] ===
  PRCL       Entry $0.026000       → Peak $0.029600        +13.85%  DD:-0.38% ★10%+
  PUMP       Entry $0.00288800     → Peak $0.00312800      +8.31%  DD:-0.55% ●5%+
  NEON       Entry $0.072460       → Peak $0.078060        +7.73%  DD:-5.77% ●5%+
  SAPIEN     Entry $0.154680       → Peak $0.164960        +6.65%  DD:-0.28% ●5%+
  STRK       Entry $0.109000       → Peak $0.116000        +6.42%  DD:0% ●5%+
  XCN        Entry $0.00482000     → Peak $0.00496000      +2.9%  DD:-0.62%
  CLANKER    Entry $44.4500        → Peak $45.5100         +2.38%  DD:-0.74%
  ZEN        Entry $8.3840         → Peak $8.5740          +2.27%  DD:-0.17%
  ZEC        Entry $337.14         → Peak $344.72          +2.25%  DD:-2.62%
  SQD        Entry $0.049500       → Peak $0.050400        +1.82%  DD:-0.61%
  DASH       Entry $47.1100        → Peak $47.9600         +1.8%  DD:-0.89%
  KTA        Entry $0.256800       → Peak $0.260500        +1.44%  DD:-2.22%
  FLOCK      Entry $0.120300       → Peak $0.122000        +1.41%  DD:-0.5%
  BNKR       Entry $0.00023400     → Peak $0.00023720      +1.37%  DD:-1.28%
  MAMO       Entry $0.024750       → Peak $0.025020        +1.09%  DD:-0.2%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  FIS        Entry $0.034100       → Peak $0.034400        +0.88%  DD:-4.99%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  ELA        Entry $1.2090         → Peak $1.2170          +0.66%  DD:-1.24%
  EDGE       Entry $0.148440       → Peak $0.148790        +0.24%  DD:-1.31%

=== 2025-12-06  8:10 ET  (UTC 1765026600) [★ 1 WINNER] ===
  PRCL       Entry $0.026000       → Peak $0.029600        +13.85%  DD:-0.38% ★10%+
  PUMP       Entry $0.00288800     → Peak $0.00312800      +8.31%  DD:-0.55% ●5%+
  NEON       Entry $0.072750       → Peak $0.078060        +7.3%  DD:-6.14% ●5%+
  SAPIEN     Entry $0.154800       → Peak $0.164960        +6.56%  DD:-0.36% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:0% ●5%+
  XCN        Entry $0.00482000     → Peak $0.00496000      +2.9%  DD:-0.62%
  ZEN        Entry $8.3980         → Peak $8.5740          +2.1%  DD:-0.33%
  ZEC        Entry $338.34         → Peak $344.72          +1.89%  DD:-2.97%
  CLANKER    Entry $44.6800        → Peak $45.5100         +1.86%  DD:-1.25%
  DASH       Entry $47.1400        → Peak $47.9600         +1.74%  DD:-0.95%
  SQD        Entry $0.049600       → Peak $0.050400        +1.61%  DD:-0.81%
  BNKR       Entry $0.00023400     → Peak $0.00023720      +1.37%  DD:-1.28%
  FLOCK      Entry $0.120400       → Peak $0.122000        +1.33%  DD:-0.58%
  MAMO       Entry $0.024750       → Peak $0.025020        +1.09%  DD:-0.2%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  ELA        Entry $1.2090         → Peak $1.2170          +0.66%  DD:-1.24%
  KTA        Entry $0.259000       → Peak $0.260500        +0.58%  DD:-3.05%
  EDGE       Entry $0.147940       → Peak $0.148790        +0.57%  DD:-0.98%
  FIS        Entry $0.034200       → Peak $0.034300        +0.29%  DD:-5.26%

=== 2025-12-06  8:15 ET  (UTC 1765026900) [★★ 2 WINNERS] ===
  PRCL       Entry $0.026000       → Peak $0.030700        +18.08%  DD:-0.38% ★10%+
  NEON       Entry $0.070900       → Peak $0.078060        +10.1%  DD:-3.7% ★10%+
  PUMP       Entry $0.00288900     → Peak $0.00312800      +8.27%  DD:-0.59% ●5%+
  SAPIEN     Entry $0.155100       → Peak $0.164960        +6.36%  DD:-0.55% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:0% ●5%+
  XCN        Entry $0.00483000     → Peak $0.00496000      +2.69%  DD:-0.83%
  CLANKER    Entry $44.4800        → Peak $45.5100         +2.32%  DD:-0.81%
  ZEC        Entry $338.05         → Peak $344.72          +1.97%  DD:-2.88%
  ZEN        Entry $8.4150         → Peak $8.5740          +1.89%  DD:-0.53%
  DASH       Entry $47.1800        → Peak $47.9600         +1.65%  DD:-1.04%
  SQD        Entry $0.049600       → Peak $0.050400        +1.61%  DD:-0.81%
  FLOCK      Entry $0.120300       → Peak $0.122000        +1.41%  DD:-0.5%
  BNKR       Entry $0.00023400     → Peak $0.00023720      +1.37%  DD:-1.28%
  KTA        Entry $0.257800       → Peak $0.261100        +1.28%  DD:-2.6%
  MAMO       Entry $0.024750       → Peak $0.025020        +1.09%  DD:-0.2%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  EDGE       Entry $0.147940       → Peak $0.149250        +0.89%  DD:-0.98%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  ELA        Entry $1.2090         → Peak $1.2170          +0.66%  DD:-2.4%
  FIS        Entry $0.034200       → Peak $0.034300        +0.29%  DD:-5.26%

=== 2025-12-06  8:20 ET  (UTC 1765027200) [★★ 2 WINNERS] ===
  PRCL       Entry $0.026000       → Peak $0.030700        +18.08%  DD:-0.38% ★10%+
  NEON       Entry $0.070000       → Peak $0.078060        +11.51%  DD:-2.46% ★10%+
  PUMP       Entry $0.00288200     → Peak $0.00312800      +8.54%  DD:-0.35% ●5%+
  SAPIEN     Entry $0.154500       → Peak $0.164960        +6.77%  DD:-0.17% ●5%+
  STRK       Entry $0.110000       → Peak $0.116000        +5.45%  DD:0% ●5%+
  XCN        Entry $0.00482000     → Peak $0.00496000      +2.9%  DD:-0.62%
  ZEC        Entry $336.23         → Peak $344.72          +2.53%  DD:-2.36%
  CLANKER    Entry $44.3900        → Peak $45.5100         +2.52%  DD:-0.61%
  ZEN        Entry $8.4070         → Peak $8.5740          +1.99%  DD:-0.44%
  DASH       Entry $47.0900        → Peak $47.9600         +1.85%  DD:-0.85%
  SQD        Entry $0.049500       → Peak $0.050400        +1.82%  DD:-0.61%
  KTA        Entry $0.256600       → Peak $0.261100        +1.75%  DD:-2.14%
  FLOCK      Entry $0.120300       → Peak $0.122000        +1.41%  DD:-0.5%
  BNKR       Entry $0.00023400     → Peak $0.00023720      +1.37%  DD:-1.28%
  MAMO       Entry $0.024750       → Peak $0.025020        +1.09%  DD:-0.2%
  OMNI       Entry $1.4960         → Peak $1.5110          +1%  DD:-9.76%
  EDGE       Entry $0.147940       → Peak $0.149290        +0.91%  DD:-0.98%
  HONEY      Entry $0.011800       → Peak $0.011900        +0.85%  DD:-1.69%
  ELA        Entry $1.2090         → Peak $1.2170          +0.66%  DD:-2.4%
  FIS        Entry $0.034200       → Peak $0.034300        +0.29%  DD:-5.26%

=== 2025-12-06  8:25 ET  (UTC 1765027500) [★★ 2 WINNERS] ===
  PRCL       Entry $0.026000       → Peak $0.030700        +18.08%  DD:-0.38% ★10%+
  NEON       Entry $0.069160       → Peak $0.078060        +12.87%  DD:-1.27% ★10%+
